,x,y,z,B_x,B_y,B_z
308,-61.8,-207.25,121.12,-0.47076767714339646,-0.45753554664348195,2.4960433825071227
309,-61.8,-207.25,136.5,-0.44093042533304644,-0.43527822553493994,2.5294832040221666
310,-61.8,-207.25,161.12,-0.3852073376203786,-0.39425262094908015,2.5718206806309305
311,-61.8,-207.25,201.12,-0.2862080946132052,-0.31635079911696384,2.6123190458415984
312,-41.8,-207.25,12.620000000000005,-0.43587834509461043,-0.5711750579192323,2.1014122258999146
313,-41.8,-207.25,41.12,-0.4577872344607079,-0.5330901820367897,2.2118945933574627
314,-41.8,-207.25,52.8,-0.4589106296326878,-0.5220001774042324,2.255677656185593
315,-41.8,-207.25,81.12,-0.4446934668012021,-0.4963325790805828,2.3525044634948764
316,-41.8,-207.25,121.12,-0.39234546368220063,-0.44571164933150625,2.456180592700233
317,-41.8,-207.25,136.5,-0.3626643401650656,-0.420948847637854,2.4861941769025315
318,-41.8,-207.25,161.12,-0.3072920357355412,-0.37820060455494586,2.5241877793898375
319,-41.8,-207.25,201.12,-0.21218992927851632,-0.3050483461252746,2.560026755995593
320,-21.799999999999997,-207.25,12.620000000000005,-0.3729292077294272,-0.58312501481609,2.10144705277464
321,-21.799999999999997,-207.25,41.12,-0.38818435694125664,-0.5418408237294341,2.202920289487733
322,-21.799999999999997,-207.25,52.8,-0.3870328929745983,-0.5283012812923016,2.2430452682864495
323,-21.799999999999997,-207.25,81.12,-0.3706709692612388,-0.49424654874160034,2.330819724328268
324,-21.799999999999997,-207.25,121.12,-0.32302615963400755,-0.4323581600133778,2.420801805468865
325,-21.799999999999997,-207.25,136.5,-0.2943144242878478,-0.40458536312191373,2.4467283682659886
326,-21.799999999999997,-207.25,161.12,-0.24011537897858612,-0.35888018090839935,2.4795598591941697
327,-21.799999999999997,-207.25,201.12,-0.15071751958564855,-0.28848152050702136,2.5090813599535977
328,-1.8000000000000007,-207.25,12.620000000000005,-0.3133677457741208,-0.5935943145749407,2.113295433440806
329,-1.8000000000000007,-207.25,41.12,-0.32075000000011666,-0.550178000000312,2.2035400000000505
330,-1.8000000000000007,-207.25,52.8,-0.31907937840884093,-0.5339378192866011,2.2387755749675735
331,-1.8000000000000007,-207.25,81.12,-0.3064700000001937,-0.491105999999741,2.3147400000000573
332,-1.8000000000000007,-207.25,121.12,-0.26685999999972754,-0.4202240000003257,2.389960000000157
333,-1.8000000000000007,-207.25,136.5,-0.2404578470750477,-0.3907575917888131,2.4115310766696405
334,-1.8000000000000007,-207.25,161.12,-0.1898799999997398,-0.34303999999970286,2.438540000000031
335,-1.8000000000000007,-207.25,201.12,-0.10768380000001798,-0.27359600000016826,2.46088000000006
336,0.0,-207.25,12.620000000000005,-0.30849892290520897,-0.5941996444056752,2.114870611681307
337,0.0,-207.25,41.12,-0.31502675514308054,-0.550817626089326,2.2039988033034557
338,0.0,-207.25,52.8,-0.31356510012548755,-0.5341810618942471,2.238734523241624
339,0.0,-207.25,81.12,-0.30169865625185555,-0.49073479692392974,2.313440813737403
340,0.0,-207.25,121.12,-0.2626081495236676,-0.41927594800972473,2.3874251578031083
341,0.0,-207.25,136.5,-0.23662255607974164,-0.38962113749321503,2.408591618033999
342,0.0,-207.25,161.12,-0.18662643895155448,-0.34202508638375073,2.4350115693261554
343,0.0,-207.25,201.12,-0.10500834383830238,-0.27258473630929103,2.456748945184293
344,18.2,-207.25,12.620000000000005,-0.2685348444394859,-0.5943351167994702,2.134659225064633
345,18.2,-207.25,41.12,-0.27134000000026925,-0.5477259999999444,2.212200000000064
346,18.2,-207.25,52.8,-0.27356800204755016,-0.5255056897412953,2.241594326290473
347,18.2,-207.25,81.12,-0.2693800000003374,-0.47630600000015044,2.3026200000000006
348,18.2,-207.25,121.12,-0.23364600000017405,-0.4022179999999892,2.364299999999967
349,18.2,-207.25,136.5,-0.21232131101487572,-0.37121446982341755,2.381306929000745
350,18.2,-207.25,161.12,-0.16843380000015837,-0.32734799999975805,2.4015599999999053
351,18.2,-207.25,201.12,-0.09111280000011229,-0.25798999999986616,2.417760000000058
352,38.2,-207.25,12.620000000000005,-0.24355207460641548,-0.5839883720714862,2.161942191849371
353,38.2,-207.25,41.12,-0.2633020000002637,-0.5160500000001091,2.227480000000063
354,38.2,-207.25,52.8,-0.26546979996216635,-0.4908523495352548,2.2502486009708806
355,38.2,-207.25,81.12,-0.2631600000000888,-0.42844400000015126,2.2972400000000968
356,38.2,-207.25,121.12,-0.23263999999994295,-0.3563079999998912,2.343020000000107
357,38.2,-207.25,136.5,-0.21049434591874414,-0.33071894985071437,2.3552633877886984
358,38.2,-207.25,161.12,-0.1693287999999581,-0.28776399999993674,2.3699599999999954
359,38.2,-207.25,201.12,-0.09452640000024147,-0.2195719999999845,2.3802200000000644
360,58.2,-207.25,12.620000000000005,-0.21789319662955292,-0.5771648804115479,2.1906171524679574
361,58.2,-207.25,41.12,-0.2440078432322084,-0.5051526044434627,2.241865695488184
362,58.2,-207.25,52.8,-0.24722131646472534,-0.4756704842642918,2.2580933862285115
363,58.2,-207.25,81.12,-0.24327830852019075,-0.40664128722223114,2.289366474535453
364,58.2,-207.25,121.12,-0.21646391707333784,-0.3284634164907748,2.3207258087378455
365,58.2,-207.25,136.5,-0.19545403231890252,-0.3016686004364391,2.329038760913487
366,58.2,-207.25,161.12,-0.15444982165194387,-0.25943504210041163,2.338254722742763
367,58.2,-207.25,201.12,-0.08113654445334774,-0.19284221167932292,2.341819870527143
368,78.2,-207.25,12.620000000000005,-0.1788555621212709,-0.5732512215382988,2.2179288272424595
369,78.2,-207.25,41.12,-0.2028980000002023,-0.5061780000000282,2.255520000000014
370,78.2,-207.25,52.8,-0.2053770322033544,-0.4746254639684975,2.2657268593289515
371,78.2,-207.25,81.12,-0.20003399999989932,-0.40090199999984355,2.2821799999999293
372,78.2,-207.25,121.12,-0.17633660000011356,-0.31391799999998415,2.2994799999998876
373,78.2,-207.25,136.5,-0.15657260588841204,-0.2840769370432079,2.3037031916990705
374,78.2,-207.25,161.12,-0.11732779999999449,-0.24039400000014338,2.306980000000164
375,78.2,-207.25,201.12,-0.0489069999999322,-0.17316980000037457,2.302619999999996
376,98.2,-207.25,12.620000000000005,-0.12862535683247817,-0.5612489172024917,2.2419456236746393
377,98.2,-207.25,41.12,-0.1499593751527864,-0.49071835183336754,2.270340754959913
378,98.2,-207.25,52.8,-0.15240360564472105,-0.45937070668035407,2.275826951542715
379,98.2,-207.25,81.12,-0.14807991341629412,-0.3833384828041062,2.280873063775007
380,98.2,-207.25,121.12,-0.12435993576557744,-0.29073837892624743,2.2830353234723506
381,98.2,-207.25,136.5,-0.1066886744192828,-0.25968488472040363,2.282424319743202
382,98.2,-207.25,161.12,-0.07153361421965912,-0.21382133271636516,2.2789596374885295
383,98.2,-207.25,201.12,-0.0077245181423220635,-0.14429088946753887,2.2646112294842715
384,-141.8,-167.25,12.620000000000005,-0.7621079999998381,-0.5406640000000298,2.2706999999999926
385,-141.8,-167.25,41.12,-0.7897811463762661,-0.5248169849598217,2.3887810056106704
386,-141.8,-167.25,52.8,-0.7941139221191837,-0.5188841047179205,2.4330415507086305
387,-141.8,-167.25,81.12,-0.7864264699848713,-0.5000964384366164,2.530608672508811
388,-141.8,-167.25,121.12,-0.7356534416726608,-0.45611034572351805,2.6438765852700055
389,-141.8,-167.25,136.5,-0.705776860882537,-0.4323295108838727,2.6792857433542006
390,-141.8,-167.25,161.12,-0.6489234710861727,-0.38531042654640046,2.725910408225372
391,-141.8,-167.25,201.12,-0.5400540276285544,-0.2831414369826757,2.7730555379636175
392,-101.8,-167.25,12.620000000000005,-0.6394320000000486,-0.508716000000252,2.178920000000102
393,-101.8,-167.25,41.12,-0.6521528332858851,-0.49672646164062195,2.2886725828380166
394,-101.8,-167.25,52.8,-0.6505687225791315,-0.49515538000246195,2.331013334898165
395,-101.8,-167.25,81.12,-0.6322404249974951,-0.49041925482537296,2.4258008725828306
396,-101.8,-167.25,121.12,-0.5728071032199881,-0.46786516348147944,2.5368472861456413
397,-101.8,-167.25,136.5,-0.541073474033103,-0.4520407798116681,2.571724308357754
398,-101.8,-167.25,161.12,-0.48314504520125673,-0.41796889041337826,2.618124938604867
399,-101.8,-167.25,201.12,-0.37899266198563314,-0.339550302237414,2.6674386924330835
400,-61.8,-167.25,12.620000000000005,-0.5101983740681427,-0.5015538236952812,2.1061459460246024
401,-61.8,-167.25,41.12,-0.5177603447122857,-0.4840239915994933,2.2064026981605473
402,-61.8,-167.25,52.8,-0.5136657724532835,-0.48035142688702104,2.245845883056347
403,-61.8,-167.25,81.12,-0.48927344912539517,-0.47215273843807926,2.334533620510251
404,-61.8,-167.25,121.12,-0.42539775651924433,-0.4478379348958452,2.4368885711748507
405,-61.8,-167.25,136.5,-0.3926533913148276,-0.4323848665704425,2.4687477877817003
406,-61.8,-167.25,161.12,-0.3341682914263903,-0.4013762440839471,2.511251575775712
407,-61.8,-167.25,201.12,-0.23509755816592515,-0.3372778276679093,2.557100835578981
408,-41.8,-167.25,12.620000000000005,-0.44908537575938523,-0.5121393886334342,2.0848417582736363
409,-41.8,-167.25,41.12,-0.4542886679174219,-0.4896596645014166,2.1792740757884443
410,-41.8,-167.25,52.8,-0.44935133370636704,-0.4829380952036395,2.216588000532615
411,-41.8,-167.25,81.12,-0.4239177743482945,-0.4667908436526911,2.3000770194314555
412,-41.8,-167.25,121.12,-0.36249262501260854,-0.4338838088978304,2.394279887981961
413,-41.8,-167.25,136.5,-0.33045140751991864,-0.4160092383204702,2.423458595503575
414,-41.8,-167.25,161.12,-0.2729382689391077,-0.38299762686231503,2.4624818071504917
415,-41.8,-167.25,201.12,-0.17768824399246175,-0.32254219323904254,2.504267858949685
416,-21.799999999999997,-167.25,12.620000000000005,-0.39095359707745514,-0.5278554408338074,2.0748327945463894
417,-21.799999999999997,-167.25,41.12,-0.3937984376929866,-0.49938812810617783,2.162611582603356
418,-21.799999999999997,-167.25,52.8,-0.3880138435937053,-0.4887844022963477,2.197244079135913
419,-21.799999999999997,-167.25,81.12,-0.36282566068028144,-0.46209520008878036,2.2739069954752256
420,-21.799999999999997,-167.25,121.12,-0.3073353123356226,-0.4189505566165315,2.357596456856038
421,-21.799999999999997,-167.25,136.5,-0.2770469680126864,-0.3980206833586559,2.3834879591881246
422,-21.799999999999997,-167.25,161.12,-0.22228956252088905,-0.362073616794379,2.418124558679853
423,-21.799999999999997,-167.25,201.12,-0.1326537491289481,-0.3038415667819113,2.4544616004842736
424,-1.8000000000000007,-167.25,12.620000000000005,-0.33632233592081473,-0.5432674890538873,2.075312831842589
425,-1.8000000000000007,-167.25,41.12,-0.3353999999999622,-0.5076360000002067,2.155860000000046
426,-1.8000000000000007,-167.25,52.8,-0.3291290251039146,-0.49305127627701006,2.186968398556114
427,-1.8000000000000007,-167.25,81.12,-0.3068019999999522,-0.4554720000000674,2.254620000000076
428,-1.8000000000000007,-167.25,121.12,-0.25742399999995397,-0.40143200000021934,2.3270199999999526
429,-1.8000000000000007,-167.25,136.5,-0.22995077763591806,-0.37832068019359055,2.3491394977705036
430,-1.8000000000000007,-167.25,161.12,-0.18073819999989216,-0.34098200000006573,2.37824000000008
431,-1.8000000000000007,-167.25,201.12,-0.09697459999979018,-0.2838619999999558,2.408079999999969
432,0.0,-167.25,12.620000000000005,-0.33172203906982695,-0.5444575074332563,2.0757835918177014
433,0.0,-167.25,41.12,-0.33020230307662124,-0.5080446892670496,2.155694689139989
434,0.0,-167.25,52.8,-0.32402949396998765,-0.4931597448259417,2.1864117133717977
435,0.0,-167.25,81.12,-0.30209889812579005,-0.45476245499272694,2.2531183822696437
436,0.0,-167.25,121.12,-0.25305127085214274,-0.39955654409981056,2.3245731757143804
437,0.0,-167.25,136.5,-0.2259987738619422,-0.3764153193190791,2.34630032764027
438,0.0,-167.25,161.12,-0.17733164680067626,-0.3391437483479195,2.3748431346137537
439,0.0,-167.25,201.12,-0.09388252967759123,-0.2820103923804934,2.4040626988688683
440,18.2,-167.25,12.620000000000005,-0.2909992097306282,-0.5539520455251399,2.08307734548172
441,18.2,-167.25,41.12,-0.284806000000025,-0.5089820000000334,2.155720000000157
442,18.2,-167.25,52.8,-0.2804716183217917,-0.4914312725904906,2.1820386653332373
443,18.2,-167.25,81.12,-0.26265199999998357,-0.4462919999999406,2.2387199999999896
444,18.2,-167.25,121.12,-0.21700200000020534,-0.37968399999989294,2.3007600000000052
445,18.2,-167.25,136.5,-0.1937736334078606,-0.3572923977041891,2.318435890901229
446,18.2,-167.25,161.12,-0.14819900000005204,-0.3215339999997753,2.341519999999999
447,18.2,-167.25,201.12,-0.06692000000002404,-0.26269400000042153,2.3646400000000596
448,38.2,-167.25,12.620000000000005,-0.2593541979244135,-0.5596373877989063,2.09418416880144
449,38.2,-167.25,41.12,-0.25960799999996903,-0.5070700000002968,2.154740000000003
450,38.2,-167.25,52.8,-0.2552708603840794,-0.4852480781851405,2.1768573709180727
451,38.2,-167.25,81.12,-0.2406319999998889,-0.4338699999999871,2.222959999999979
452,38.2,-167.25,121.12,-0.20444800000004387,-0.36307599999997653,2.2726200000000265
453,38.2,-167.25,136.5,-0.17845892478337289,-0.3396673403850915,2.287326231276118
454,38.2,-167.25,161.12,-0.1304079999998539,-0.30443599999999066,2.305879999999884
455,38.2,-167.25,201.12,-0.054849999999872265,-0.24189400000018468,2.3234800000000213
456,58.2,-167.25,12.620000000000005,-0.23031492985895252,-0.5620606909824977,2.1078474360563018
457,58.2,-167.25,41.12,-0.2329918706423365,-0.4991394990586362,2.1582036829094364
458,58.2,-167.25,52.8,-0.23002668502424617,-0.47414765223516975,2.1752283451646792
459,58.2,-167.25,81.12,-0.2173953703792824,-0.41664804808543043,2.2098205733393477
460,58.2,-167.25,121.12,-0.18396583303522931,-0.3457236422511454,2.2474494410576855
461,58.2,-167.25,136.5,-0.1600487410265899,-0.32223193369703795,2.258573417635097
462,58.2,-167.25,161.12,-0.11446963752232947,-0.2857016540493035,2.2727245979114583
463,58.2,-167.25,201.12,-0.042670405029177086,-0.2243156528184806,2.2850827569153744
464,78.2,-167.25,12.620000000000005,-0.1952471132148867,-0.5629089670297684,2.1224480209879912
465,78.2,-167.25,41.12,-0.19691799999985649,-0.4919760000001525,2.164180000000013
466,78.2,-167.25,52.8,-0.1951535812198091,-0.4649819967053981,2.176364760876736
467,78.2,-167.25,81.12,-0.1840279999998926,-0.40262199999982395,2.1996599999999984
468,78.2,-167.25,121.12,-0.15052919999985642,-0.32977400000018,2.2258599999999547
469,78.2,-167.25,136.5,-0.13009850988808414,-0.30604563799846884,2.2331822136043913
470,78.2,-167.25,161.12,-0.09026519999989285,-0.2679259999997595,2.242279999999953
471,78.2,-167.25,201.12,-0.02169859999991869,-0.20734600000002174,2.2482000000000233
472,98.2,-167.25,12.620000000000005,-0.15357192543535053,-0.5608123648498555,2.1354127950984862
473,98.2,-167.25,41.12,-0.15843678416986806,-0.48888333936820283,2.1685387404794505
474,98.2,-167.25,52.8,-0.15672413526369505,-0.4600470235377152,2.1773234744690897
475,98.2,-167.25,81.12,-0.14561085428372134,-0.3942381806723927,2.192009721112794
476,98.2,-167.25,121.12,-0.11285390707024759,-0.31744975845733125,2.206690447620379
477,98.2,-167.25,136.5,-0.09439905613884533,-0.291561274233189,2.2104853132105857
478,98.2,-167.25,161.12,-0.05921217745505407,-0.25154733297428455,2.2143248524506185
479,98.2,-167.25,201.12,0.0070531696775489525,-0.18833958855755495,2.2117672251936997
480,-141.8,-127.25,12.620000000000005,-0.7241740000002121,-0.5206539999999222,2.2799600000000533
481,-141.8,-127.25,41.12,-0.7309360474435775,-0.5128493838913535,2.384998351034596
482,-141.8,-127.25,52.8,-0.7276419508236092,-0.5092469386762728,2.424679483193514
483,-141.8,-127.25,81.12,-0.7055836345808297,-0.49935732341538763,2.512540754892283
484,-141.8,-127.25,121.12,-0.643488838709641,-0.47089398796848814,2.616307475357325
485,-141.8,-127.25,136.5,-0.6117092329280958,-0.45270532272812236,2.649568699311534
486,-141.8,-127.25,161.12,-0.5540957691652513,-0.41367139577477197,2.6944887713614047
487,-141.8,-127.25,201.12,-0.44819281399154387,-0.3219280163976248,2.7429815247667806
488,-101.8,-127.25,12.620000000000005,-0.6091840000001957,-0.4743679999998891,2.1835799999999947
489,-101.8,-127.25,41.12,-0.6097569426727656,-0.4757398978951368,2.279121790952213
490,-101.8,-127.25,52.8,-0.6037756096371748,-0.4782883957937809,2.3159595675680738
491,-101.8,-127.25,81.12,-0.5744822601620564,-0.4837288335149812,2.3988287679862474
492,-101.8,-127.25,121.12,-0.5035799453146783,-0.47512195099577426,2.4983770338588847
493,-101.8,-127.25,136.5,-0.4694608492873774,-0.4641811282970507,2.5306679597423387
494,-101.8,-127.25,161.12,-0.410130077344549,-0.43713929201392676,2.57490436329513
495,-101.8,-127.25,201.12,-0.30862424183457404,-0.3678139805082572,2.62524055488571
496,-61.8,-127.25,12.620000000000005,-0.5031649254161636,-0.45953545870635626,2.1029986505141425
497,-61.8,-127.25,41.12,-0.49335161948233647,-0.45825355887747543,2.18920875400613
498,-61.8,-127.25,52.8,-0.4837409676048163,-0.4597253763096285,2.223200257314666
499,-61.8,-127.25,81.12,-0.448322795893913,-0.46134811160544587,2.300541046147802
500,-61.8,-127.25,121.12,-0.3730251296894188,-0.44805064747089096,2.392582328439555
501,-61.8,-127.25,136.5,-0.33758528359354895,-0.4368814182908842,2.4220953211742775
502,-61.8,-127.25,161.12,-0.27738365943902327,-0.41241856355033346,2.4624901809917676
503,-61.8,-127.25,201.12,-0.1818320593105907,-0.35617443979590513,2.509063991722241
504,-41.8,-127.25,12.620000000000005,-0.45169714653607346,-0.4701118836867533,2.074024745429795
505,-41.8,-127.25,41.12,-0.4379450704182253,-0.46257939341738785,2.155804852678344
506,-41.8,-127.25,52.8,-0.42713675081764846,-0.46060008377201545,2.1883440501546993
507,-41.8,-127.25,81.12,-0.39076019730446765,-0.4530686605722998,2.2623024983242357
508,-41.8,-127.25,121.12,-0.31765599917304593,-0.4292227528797473,2.3483402233614967
509,-41.8,-127.25,136.5,-0.28268915024963637,-0.41574042430864067,2.375549891979806
510,-41.8,-127.25,161.12,-0.22296396168576588,-0.3897999246767353,2.4126744118515493
511,-41.8,-127.25,201.12,-0.13066346765833342,-0.336748097852584,2.455171227887019
512,-21.799999999999997,-127.25,12.620000000000005,-0.402937065841732,-0.4855730728208707,2.054223380596475
513,-21.799999999999997,-127.25,41.12,-0.3864923865684605,-0.46910172378355997,2.1314085870776767
514,-21.799999999999997,-127.25,52.8,-0.3753654441094143,-0.46260482735023345,2.1622443823450173
515,-21.799999999999997,-127.25,81.12,-0.3399425974455828,-0.4441574323197426,2.231846236832364
516,-21.799999999999997,-127.25,121.12,-0.2725773420333318,-0.4080762891722869,2.3101156488745027
517,-21.799999999999997,-127.25,136.5,-0.23941290830172654,-0.39207099133044887,2.3344902572694144
518,-21.799999999999997,-127.25,161.12,-0.18148735091153714,-0.36431884856794233,2.3676502208636534
519,-21.799999999999997,-127.25,201.12,-0.09161225364560338,-0.3126779355588226,2.4050041675200857
520,-1.8000000000000007,-127.25,12.620000000000005,-0.3592263020511269,-0.5009046393607255,2.0430185288996365
521,-1.8000000000000007,-127.25,41.12,-0.34248200000007367,-0.4735660000001416,2.1149799999999876
522,-1.8000000000000007,-127.25,52.8,-0.33241326151812284,-0.4618168855650464,2.1435073101569357
523,-1.8000000000000007,-127.25,81.12,-0.3005259999999873,-0.4317500000004322,2.2070600000000162
524,-1.8000000000000007,-127.25,121.12,-0.23914400000005367,-0.3857960000001244,2.2763399999999963
525,-1.8000000000000007,-127.25,136.5,-0.20927092954184268,-0.36764613623580344,2.2976212969099157
526,-1.8000000000000007,-127.25,161.12,-0.15582400000016233,-0.3381400000000873,2.32648000000003
527,-1.8000000000000007,-127.25,201.12,-0.06742240000011523,-0.28634599999997473,2.358440000000043
528,0.0,-127.25,12.620000000000005,-0.3555951757756878,-0.5022030942770783,2.042358009111758
529,0.0,-127.25,41.12,-0.33904130101679575,-0.4738991887532711,2.113790853687661
530,0.0,-127.25,52.8,-0.3290657226641473,-0.46164437416032156,2.1420740623243724
531,0.0,-127.25,81.12,-0.29776166541831806,-0.4303471774179035,2.2049798236503046
532,0.0,-127.25,121.12,-0.2366597746531591,-0.38386033857405166,2.2734267769603917
533,0.0,-127.25,136.5,-0.20707201516481238,-0.3655555756546325,2.294430630213325
534,0.0,-127.25,161.12,-0.15427453415951498,-0.33576768136238533,2.322900390443525
535,0.0,-127.25,201.12,-0.06609120295008644,-0.28391713354437614,2.3544035598236737
536,18.2,-127.25,12.620000000000005,-0.3214266483127431,-0.5147254772449239,2.03790886622799
537,18.2,-127.25,41.12,-0.30653200000021485,-0.4773139999999292,2.1034200000000256
538,18.2,-127.25,52.8,-0.29673157610901923,-0.4607959040471741,2.1288797281967664
539,18.2,-127.25,81.12,-0.27078400000025954,-0.41913000000008194,2.1844000000000423
540,18.2,-127.25,121.12,-0.21209400000016593,-0.36872999999995804,2.2443600000000594
541,18.2,-127.25,136.5,-0.18464894657149564,-0.34907569654119863,2.262644376655131
542,18.2,-127.25,161.12,-0.13835719999991472,-0.3160640000001627,2.287299999999982
543,18.2,-127.25,201.12,-0.05505720000006037,-0.2638860000000548,2.3144200000000508
544,38.2,-127.25,12.620000000000005,-0.2893242612225288,-0.5285790501939527,2.0356636601714966
545,38.2,-127.25,41.12,-0.27155999999995317,-0.48213400000021744,2.093780000000042
546,38.2,-127.25,52.8,-0.2617640888828947,-0.46449668117372145,2.1153230475259535
547,38.2,-127.25,81.12,-0.23147600000006596,-0.42376000000017267,2.1619800000000535
548,38.2,-127.25,121.12,-0.1811159999998369,-0.36625400000039054,2.212660000000014
549,38.2,-127.25,136.5,-0.15607087368451122,-0.3449069095943318,2.2281135623875388
550,38.2,-127.25,161.12,-0.10972440000014866,-0.3111999999998699,2.2491200000000493
551,38.2,-127.25,201.12,-0.03638660000001065,-0.2596080000000633,2.2716199999999893
552,58.2,-127.25,12.620000000000005,-0.2637714330085345,-0.5431875143063829,2.0345277532855386
553,58.2,-127.25,41.12,-0.2514051811843497,-0.4933612134328649,2.0831488565234104
554,58.2,-127.25,52.8,-0.24125049872149823,-0.4725338481095571,2.1011379444557043
555,58.2,-127.25,81.12,-0.21046662349837442,-0.4251237231881362,2.1398317460232503
556,58.2,-127.25,121.12,-0.16172932668642157,-0.36899359379552044,2.181676451027218
557,58.2,-127.25,136.5,-0.1375047829919907,-0.34624872005054286,2.1948043048866617
558,58.2,-127.25,161.12,-0.09433705547449592,-0.30989428070314884,2.212844119680827
559,58.2,-127.25,201.12,-0.024005661320427203,-0.2557287173236892,2.231843955263043
560,78.2,-127.25,12.620000000000005,-0.2377470543440784,-0.5534059384302665,2.0351736302991927
561,78.2,-127.25,41.12,-0.23432399999991688,-0.50072000000013,2.074860000000015
562,78.2,-127.25,52.8,-0.22512989860984928,-0.4757541090554698,2.0896803328915134
563,78.2,-127.25,81.12,-0.19584999999997657,-0.41889400000029564,2.1211600000001445
564,78.2,-127.25,121.12,-0.14660140000001154,-0.3651400000001854,2.1544400000000787
565,78.2,-127.25,136.5,-0.1240026185919676,-0.3405637819283558,2.1652737208724657
566,78.2,-127.25,161.12,-0.08528099999992829,-0.3012439999999065,2.1801400000000584
567,78.2,-127.25,201.12,-0.013219199999853354,-0.24415000000020104,2.194780000000064
568,98.2,-127.25,12.620000000000005,-0.2019489231565762,-0.5542836449638218,2.0379533617174763
569,98.2,-127.25,41.12,-0.20150657041577885,-0.4946200029207244,2.071931045565896
570,98.2,-127.25,52.8,-0.19468573920851606,-0.468197780653993,2.083657378000657
571,98.2,-127.25,81.12,-0.1687745065784435,-0.4078366524585495,2.1078548678383116
572,98.2,-127.25,121.12,-0.12173033675618156,-0.34586906919262006,2.1329803945046044
573,98.2,-127.25,136.5,-0.10080946995214415,-0.32127107812190436,2.1408491559297897
574,98.2,-127.25,161.12,-0.06380292116665656,-0.2811416406645033,2.1513861693292116
575,98.2,-127.25,201.12,0.008646155598588529,-0.22001084371126245,2.1586667584733763
576,-141.8,-87.25,12.620000000000005,-0.6853819999999154,-0.4475660000000268,2.29912000000001
577,-141.8,-87.25,41.12,-0.6783385839228596,-0.46569602183042313,2.3906419791217743
578,-141.8,-87.25,52.8,-0.6696833325006277,-0.4720629768328495,2.4251929454380052
579,-141.8,-87.25,81.12,-0.6369310530280746,-0.48019527979626275,2.5027631965789507
580,-141.8,-87.25,121.12,-0.5664727901175406,-0.4684160225439973,2.597131427386246
581,-141.8,-87.25,136.5,-0.5333752735784845,-0.4551120601480809,2.6281771104063654
582,-141.8,-87.25,161.12,-0.47530575268326586,-0.4226223447814612,2.670884410270697
583,-141.8,-87.25,201.12,-0.37121425141522646,-0.33867695218520666,2.7185917963045556
584,-101.8,-87.25,12.620000000000005,-0.6011659999999187,-0.40596800000012756,2.199519999999996
585,-101.8,-87.25,41.12,-0.585214006132445,-0.42939233442003566,2.2805093382923842
586,-101.8,-87.25,52.8,-0.5731643325192679,-0.4415283956991347,2.311452533682937
587,-101.8,-87.25,81.12,-0.532689042786804,-0.4659553926232798,2.382093363916563
588,-101.8,-87.25,121.12,-0.45304112596838253,-0.4742806571996785,2.470261368051846
589,-101.8,-87.25,136.5,-0.4173452591659589,-0.46786153901602257,2.4998494454820253
590,-101.8,-87.25,161.12,-0.35716588406885275,-0.4465968285151587,2.541331327548826
591,-101.8,-87.25,201.12,-0.2568204273032654,-0.38359397833207254,2.5905189653042724
592,-61.8,-87.25,12.620000000000005,-0.5096968718573647,-0.4076118594268925,2.1078215647557146
593,-61.8,-87.25,41.12,-0.4856009850755072,-0.42349767126206395,2.1811505581399704
594,-61.8,-87.25,52.8,-0.4709835870512173,-0.43160133490613894,2.209943895699108
595,-61.8,-87.25,81.12,-0.42590998005259195,-0.44597106909564177,2.2763756527717662
596,-61.8,-87.25,121.12,-0.34108518552144795,-0.44418460460340725,2.3582060993192
597,-61.8,-87.25,136.5,-0.3033207091208089,-0.4362631896360032,2.385233154757265
598,-61.8,-87.25,161.12,-0.24163552684123937,-0.4163773443446914,2.4229366313894523
599,-61.8,-87.25,201.12,-0.14825777956758826,-0.3663433768891362,2.4681194572574983
600,-41.8,-87.25,12.620000000000005,-0.4648850099155386,-0.4261938691696967,2.0707231459856428
601,-41.8,-87.25,41.12,-0.4370816206499724,-0.4334975236464045,2.1408065159552097
602,-41.8,-87.25,52.8,-0.42157261065277285,-0.43613260744855165,2.1688947274533845
603,-41.8,-87.25,81.12,-0.3761171594600331,-0.4361265281127831,2.233823279176136
604,-41.8,-87.25,121.12,-0.29210294528211866,-0.42026866605003543,2.311315226652042
605,-41.8,-87.25,136.5,-0.2538311851735836,-0.40919097036355834,2.3364030258156783
606,-41.8,-87.25,161.12,-0.19159668730548882,-0.3870097882247332,2.371136277665059
607,-41.8,-87.25,201.12,-0.10283040756369116,-0.34119371899472695,2.412244355469627
608,-21.799999999999997,-87.25,12.620000000000005,-0.422987085910985,-0.44671761490627215,2.041658888697323
609,-21.799999999999997,-87.25,41.12,-0.39233579871848817,-0.443216687765406,2.1085893423648883
610,-21.799999999999997,-87.25,52.8,-0.3762842250480972,-0.4392953510130022,2.1360008571736953
611,-21.799999999999997,-87.25,81.12,-0.3318348850535644,-0.42295142559715826,2.1990697394182215
612,-21.799999999999997,-87.25,121.12,-0.2523950061679277,-0.3938057143619471,2.27035176468971
613,-21.799999999999997,-87.25,136.5,-0.21485831908721015,-0.37958305883237764,2.293025363144548
614,-21.799999999999997,-87.25,161.12,-0.15268300337693072,-0.3543408212874204,2.3242960993375905
615,-21.799999999999997,-87.25,201.12,-0.06805366676165464,-0.31136435215056246,2.3604985457079866
