1565373931.373394,-1.88035518,0.27396453,-0.39215010,-2.26218745,0.44391623,-0.32656638,-2.61908596,0.53877472,-0.58655504,-2.32559775,0.48095062,-0.51622396,0.48584698,4.23594669,0.99968883,
1565373932.371936,-1.88032679,0.27395128,-0.39219867,-2.26229150,0.44393389,-0.32659161,-2.61905253,0.53881005,-0.58653801,-2.32553785,0.48101433,-0.51629144,0.48587285,4.23594922,0.99966612,
1565373933.346443,-1.87888688,0.27367436,-0.39142668,-2.26111025,0.44371941,-0.32608515,-2.61851959,0.53875264,-0.58637781,-2.32380720,0.48151015,-0.51678276,0.48585014,4.23539344,0.99969072,
1565373934.364990,-1.87885598,0.27365922,-0.39141848,-2.26114745,0.44371815,-0.32604100,-2.61852464,0.53876210,-0.58638412,-2.32375169,0.48149122,-0.51673609,0.48583815,4.23544075,0.99972352,
1565373935.359535,-1.87885661,0.27366237,-0.39143488,-2.26118088,0.44372257,-0.32605361,-2.61852905,0.53875706,-0.58637970,-2.32380026,0.48152655,-0.51675942,0.48586339,4.23541616,0.99972163,
1565373936.297984,-1.87895879,0.27366174,-0.39126774,-2.26126729,0.44367841,-0.32594765,-2.61856689,0.53875769,-0.58627752,-2.32378071,0.48146851,-0.51658976,0.48586465,4.23543824,0.99974308,
1565373937.380546,-1.87937315,0.27363966,-0.39066604,-2.26157315,0.44349737,-0.32544498,-2.61871069,0.53865865,-0.58599685,-2.32414593,0.48128242,-0.51569921,0.48589997,4.23554989,0.99996953,
1565373938.371095,-1.87990484,0.27359740,-0.38997668,-2.26192635,0.44332894,-0.32493411,-2.61887846,0.53862774,-0.58567582,-2.32441208,0.48103136,-0.51470080,0.48596243,4.23572022,1.00023763,
1565373939.305563,-1.88041509,0.27357153,-0.38929488,-2.26232872,0.44314601,-0.32440557,-2.61905443,0.53858989,-0.58538129,-2.32471733,0.48080238,-0.51371057,0.48601983,4.23585775,1.00049816,
1565373940.385099,-1.88085659,0.27345483,-0.38866733,-2.26260812,0.44293343,-0.32391425,-2.61920390,0.53850094,-0.58509747,-2.32483779,0.48058412,-0.51283894,0.48604443,4.23597886,1.00075934,
1565373941.271559,-1.88112023,0.27335012,-0.38826367,-2.26279483,0.44276942,-0.32361340,-2.61929597,0.53842903,-0.58489879,-2.32498602,0.48035135,-0.51225805,0.48600595,4.23603248,1.00090569,
1565373942.271028,-1.88129493,0.27324856,-0.38811734,-2.26292099,0.44264704,-0.32355222,-2.61933507,0.53839118,-0.58484644,-2.32504025,0.48019175,-0.51202848,0.48603055,4.23608232,1.00100158,
1565373943.346534,-1.88138638,0.27322017,-0.38814194,-2.26296515,0.44266028,-0.32354087,-2.61936723,0.53839118,-0.58486852,-2.32517143,0.48015138,-0.51199064,0.48602425,4.23607664,1.00102744,
1565373944.298015,-1.88136809,0.27322459,-0.38812302,-2.26298975,0.44266975,-0.32355412,-2.61934327,0.53838235,-0.58484518,-2.32516198,0.48015012,-0.51193955,0.48601163,4.23606151,1.00101041,
1565373945.293473,-1.88138954,0.27324036,-0.38815203,-2.26291784,0.44266785,-0.32353330,-2.61932498,0.53838613,-0.58484266,-2.32514053,0.48014570,-0.51198622,0.48601857,4.23602176,1.00100158,
1565373946.365007,-1.88141981,0.27323909,-0.38814951,-2.26296515,0.44264641,-0.32355349,-2.61933697,0.53836406,-0.58485969,-2.32510332,0.48015453,-0.51195784,0.48600848,4.23605078,1.00102114,
1565373947.312462,-1.88137882,0.27321134,-0.38828133,-2.26294749,0.44264325,-0.32365125,-2.61932939,0.53835964,-0.58491393,-2.32520360,0.48011858,-0.51209470,0.48599460,4.23604259,1.00095616,
1565373948.304912,-1.88130565,0.27327631,-0.38901296,-2.26289892,0.44281673,-0.32425168,-2.61933444,0.53838361,-0.58518704,-2.32535243,0.48016147,-0.51281875,0.48595170,4.23608610,1.00069057,
1565373949.373458,-1.88133403,0.27341131,-0.38974205,-2.26296893,0.44304697,-0.32476445,-2.61933192,0.53842209,-0.58549923,-2.32555802,0.48025357,-0.51352009,0.48595233,4.23611261,1.00046851,
1565373950.348996,-1.88149234,0.27357216,-0.39006245,-2.26301940,0.44319836,-0.32498330,-2.61942715,0.53846814,-0.58560456,-2.32582988,0.48032612,-0.51369227,0.48593404,4.23619147,1.00039660,
1565373951.369548,-1.88164938,0.27359929,-0.39018607,-2.26315880,0.44323243,-0.32502808,-2.61949842,0.53844922,-0.58565564,-2.32602416,0.48025483,-0.51363488,0.48592710,4.23625455,1.00033730,
1565373952.366077,-1.88175471,0.27358289,-0.39022959,-2.26325531,0.44323053,-0.32508043,-2.61957347,0.53845679,-0.58567330,-2.32618310,0.48023212,-0.51358632,0.48593404,4.23630125,1.00034424,
1565373953.306543,-1.88180390,0.27362137,-0.39024473,-2.26331712,0.44322486,-0.32508548,-2.61958608,0.53844795,-0.58567141,-2.32622157,0.48023906,-0.51361596,0.48592899,4.23632016,1.00036127,
1565373954.290983,-1.88180074,0.27361380,-0.39023842,-2.26331649,0.44325955,-0.32508926,-2.61960816,0.53847886,-0.58567519,-2.32617616,0.48023086,-0.51357370,0.48594287,4.23629747,1.00038083,
1565373955.351526,-1.88181715,0.27359424,-0.39001894,-2.26330135,0.44321539,-0.32492212,-2.61962393,0.53845994,-0.58558690,-2.32614400,0.48023906,-0.51340846,0.48597126,4.23628863,1.00041489,
1565373956.287994,-1.88178182,0.27348827,-0.38941535,-2.26323765,0.44303625,-0.32448820,-2.61958293,0.53842840,-0.58534093,-2.32591882,0.48017093,-0.51284020,0.48599334,4.23624699,1.00063380,
1565373957.368533,-1.88163614,0.27345420,-0.38929804,-2.26315502,0.44300786,-0.32438350,-2.61946499,0.53846499,-0.58527786,-2.32575292,0.48019869,-0.51280804,0.48598261,4.23618200,1.00063885,
1565373958.357016,-1.88161658,0.27342960,-0.38926461,-2.26317710,0.44300597,-0.32440621,-2.61950094,0.53845237,-0.58529174,-2.32570814,0.48018292,-0.51281497,0.48599838,4.23616560,1.00065083,
1565373959.289472,-1.88159325,0.27345609,-0.38928038,-2.26312663,0.44304256,-0.32439548,-2.61947760,0.53844858,-0.58527534,-2.32570246,0.48018292,-0.51283642,0.48596369,4.23615361,1.00063380,
1565373960.366994,-1.88160019,0.27343339,-0.38927470,-2.26309825,0.44303688,-0.32439927,-2.61949022,0.53845111,-0.58531318,-2.32569363,0.48021194,-0.51282885,0.48596306,4.23618074,1.00063254,
1565373961.251465,-1.88157874,0.27342014,-0.38939895,-2.26311339,0.44303562,-0.32448820,-2.61947319,0.53847129,-0.58535481,-2.32575671,0.48019364,-0.51299031,0.48595485,4.23618327,1.00058081,
1565373962.348916,-1.88162983,0.27352990,-0.38968845,-2.26319097,0.44314538,-0.32468372,-2.61950283,0.53850914,-0.58543301,-2.32592513,0.48022140,-0.51319655,0.48596495,4.23620850,1.00051709,
1565373963.354404,-1.88167398,0.27352548,-0.38970674,-2.26321052,0.44311951,-0.32468435,-2.61950977,0.53849274,-0.58544310,-2.32592639,0.48021005,-0.51321863,0.48597693,4.23621040,1.00051646,
1565373964.303824,-1.88167082,0.27354315,-0.38971620,-2.26321494,0.44312961,-0.32470074,-2.61951670,0.53848770,-0.58545824,-2.32591756,0.48021320,-0.51320917,0.48597252,4.23623816,1.00050952,
1565373965.297231,-1.88165505,0.27355261,-0.38969791,-2.26312978,0.44314033,-0.32468624,-2.61949022,0.53848959,-0.58544373,-2.32595351,0.48023023,-0.51319466,0.48597946,4.23620408,1.00051709,
1565373966.366773,-1.88166641,0.27353558,-0.38961465,-2.26324648,0.44312456,-0.32462380,-2.61949778,0.53850157,-0.58540274,-2.32592450,0.48022582,-0.51310384,0.48599081,4.23620472,1.00054296,
1565373967.312240,-1.88160964,0.27355513,-0.38946202,-2.26313357,0.44311888,-0.32451469,-2.61943472,0.53853564,-0.58533210,-2.32581285,0.48025925,-0.51297013,0.48602929,4.23613216,1.00061613,
1565373968.301707,-1.88158127,0.27352801,-0.38946581,-2.26308438,0.44311510,-0.32452415,-2.61940696,0.53853816,-0.58531570,-2.32575986,0.48025609,-0.51297265,0.48599270,4.23612649,1.00065903,
1565373969.367262,-1.88159073,0.27353368,-0.38949293,-2.26308753,0.44308419,-0.32452162,-2.61941580,0.53851608,-0.58532390,-2.32579896,0.48021257,-0.51301365,0.48597883,4.23616308,1.00062055,
1565373970.308734,-1.88162289,0.27351287,-0.38952320,-2.26311969,0.44307094,-0.32457271,-2.61944291,0.53850094,-0.58536616,-2.32578004,0.48022392,-0.51302248,0.48597441,4.23616182,1.00060415,
1565373971.295180,-1.88163866,0.27350782,-0.38948914,-2.26312663,0.44308167,-0.32456010,-2.61946373,0.53851104,-0.58535544,-2.32581852,0.48022203,-0.51301239,0.48596558,4.23621418,1.00055936,
1565373972.357721,-1.88160019,0.27352485,-0.38949734,-2.26314366,0.44304192,-0.32455442,-2.61948706,0.53849337,-0.58538571,-2.32583997,0.48022266,-0.51300671,0.48594729,4.23622806,1.00056819,
1565373973.296175,-1.88159577,0.27352296,-0.38947527,-2.26311843,0.44309491,-0.32453865,-2.61947381,0.53849590,-0.58536364,-2.32581221,0.48023780,-0.51304140,0.48596810,4.23622932,1.00060036,
1565373974.378705,-1.88159577,0.27355324,-0.38949923,-2.26312600,0.44312771,-0.32458911,-2.61944481,0.53852050,-0.58537246,-2.32577689,0.48025483,-0.51303699,0.48600217,4.23622617,1.00057197,
1565373975.369261,-1.88161154,0.27357847,-0.38954401,-2.26305851,0.44313907,-0.32456073,-2.61943282,0.53851293,-0.58535607,-2.32577941,0.48025357,-0.51304518,0.48601794,4.23619463,1.00059153,
1565373976.303715,-1.88159892,0.27354756,-0.38953960,-2.26311338,0.44311699,-0.32456451,-2.61943282,0.53849968,-0.58534156,-2.32579897,0.48023654,-0.51304014,0.48598387,4.23617948,1.00059216,
1565373977.382240,-1.88160145,0.27353684,-0.38969034,-2.26315880,0.44315673,-0.32468750,-2.61942652,0.53849337,-0.58542923,-2.32583745,0.48025420,-0.51320790,0.48598387,4.23615614,1.00053160,
1565373978.268704,-1.88155162,0.27364345,-0.39045602,-2.26310077,0.44335733,-0.32528793,-2.61942462,0.53850662,-0.58574142,-2.32597117,0.48022708,-0.51393574,0.48592395,4.23615488,1.00029440,
1565373979.367245,-1.88149675,0.27372797,-0.39129991,-2.26302256,0.44361343,-0.32593504,-2.61941264,0.53855519,-0.58612173,-2.32621841,0.48037343,-0.51474874,0.48588988,4.23616497,1.00004649,
1565373980.373798,-1.88148351,0.27392100,-0.39207316,-2.26305346,0.44388658,-0.32647492,-2.61940570,0.53862963,-0.58639547,-2.32645554,0.48045544,-0.51539142,0.48587726,4.23621292,0.99983202,
1565373981.256258,-1.88154784,0.27412917,-0.39253610,-2.26304463,0.44409412,-0.32681803,-2.61950346,0.53872741,-0.58658657,-2.32673998,0.48066991,-0.51576102,0.48589997,4.23626972,0.99966801,
1565373982.351808,-1.88050087,0.27411403,-0.39236391,-2.26232370,0.44402851,-0.32670009,-2.61913200,0.53874823,-0.58659856,-2.32574472,0.48110391,-0.51632045,0.48587411,4.23593408,0.99960935,
1565373983.354328,-1.88035959,0.27405600,-0.39227625,-2.26228331,0.44402284,-0.32666161,-2.61907083,0.53875453,-0.58658847,-2.32561857,0.48112788,-0.51637343,0.48586843,4.23595804,0.99960872,
1565373984.301792,-1.88022336,0.27409006,-0.39227183,-2.26216663,0.44405375,-0.32663954,-2.61901343,0.53879175,-0.58657712,-2.32546027,0.48121935,-0.51646741,0.48588988,4.23589181,0.99958790,
1565373985.293255,-1.87879417,0.27379799,-0.39155093,-2.26108312,0.44387712,-0.32612488,-2.61846788,0.53884285,-0.58642196,-2.32374790,0.48169372,-0.51690323,0.48590250,4.23538272,0.99964026,
1565373986.360778,-1.87877210,0.27382007,-0.39152255,-2.26107240,0.44387018,-0.32610470,-2.61846472,0.53883086,-0.58639610,-2.32374033,0.48170129,-0.51688620,0.48589745,4.23536001,0.99968567,
1565373987.304164,-1.87878723,0.27380052,-0.39153138,-2.26109448,0.44387081,-0.32612866,-2.61843887,0.53885168,-0.58638979,-2.32371258,0.48170318,-0.51687989,0.48589303,4.23536821,0.99967937,
1565373988.291604,-1.87878345,0.27379169,-0.39136676,-2.26110709,0.44388216,-0.32598171,-2.61850004,0.53885736,-0.58633050,-2.32375421,0.48168804,-0.51669383,0.48592268,4.23535370,0.99971658,
1565373989.355144,-1.87914484,0.27379169,-0.39070073,-2.26127233,0.44375348,-0.32545255,-2.61860473,0.53884537,-0.58600316,-2.32397373,0.48156629,-0.51579886,0.48598829,4.23545084,0.99997647,
1565373990.294605,-1.87963237,0.27377213,-0.39005110,-2.26168668,0.44355288,-0.32491140,-2.61875736,0.53878355,-0.58566258,-2.32426451,0.48132216,-0.51483262,0.48606588,4.23559593,1.00021618,
1565373991.379154,-1.88017101,0.27374311,-0.38937814,-2.26220827,0.44337310,-0.32442954,-2.61892009,0.53870785,-0.58538760,-2.32457606,0.48105092,-0.51383798,0.48610310,4.23572779,1.00046094,
1565373992.370655,-1.88062323,0.27361569,-0.38876194,-2.26244350,0.44316115,-0.32394327,-2.61907839,0.53861765,-0.58510946,-2.32478166,0.48078472,-0.51299662,0.48609805,4.23581043,1.00073473,
1565373993.307111,-1.88094615,0.27340500,-0.38825862,-2.26265921,0.44293658,-0.32358944,-2.61913767,0.53854384,-0.58488429,-2.32484725,0.48049770,-0.51227508,0.48610310,4.23584827,1.00091957,
1565373994.387630,-1.88113978,0.27327190,-0.38807824,-2.26276014,0.44280916,-0.32345825,-2.61917867,0.53852176,-0.58478778,-2.32493240,0.48028133,-0.51196920,0.48608228,4.23588360,1.00107980,
1565373995.376166,-1.88121420,0.27320945,-0.38808139,-2.26280177,0.44276311,-0.32351943,-2.61923480,0.53850094,-0.58482311,-2.32504341,0.48022203,-0.51190739,0.48604506,4.23594606,1.00107034,
1565373996.308602,-1.88129871,0.27322522,-0.38811860,-2.26290901,0.44277635,-0.32354150,-2.61926885,0.53846940,-0.58484518,-2.32511657,0.48017472,-0.51193892,0.48604569,4.23600914,1.00101735,
1565373997.385155,-1.88132079,0.27325360,-0.38810599,-2.26292415,0.44279465,-0.32353456,-2.61933129,0.53850977,-0.58482437,-2.32511089,0.48018418,-0.51196415,0.48605894,4.23599969,1.00102870,
1565373998.269603,-1.88133971,0.27328893,-0.38813374,-2.26288377,0.44284385,-0.32353709,-2.61928966,0.53850157,-0.58482058,-2.32509954,0.48020815,-0.51190676,0.48604191,4.23599210,1.00107223,
1565373999.366116,-1.88132458,0.27328641,-0.38823403,-2.26288314,0.44289116,-0.32363926,-2.61927390,0.53850221,-0.58487798,-2.32513612,0.48020752,-0.51205245,0.48601731,4.23600536,1.00102681,
1565374000.370663,-1.88129304,0.27338670,-0.38897259,-2.26285728,0.44304571,-0.32419870,-2.61927957,0.53853816,-0.58518893,-2.32531712,0.48023654,-0.51275253,0.48599586,4.23602364,1.00075808,
1565374001.351211,-1.88127096,0.27354315,-0.38974773,-2.26285980,0.44323621,-0.32475120,-2.61928525,0.53861575,-0.58548031,-2.32551199,0.48032233,-0.51346964,0.48599333,4.23605079,1.00048618,
1565374002.375769,-1.88140278,0.27368382,-0.39011985,-2.26274942,0.44345321,-0.32496943,-2.61935588,0.53864603,-0.58559888,-2.32576302,0.48041569,-0.51368849,0.48597189,4.23613216,1.00040606,
1565374003.376284,-1.88153018,0.27372230,-0.39014697,-2.26308059,0.44349043,-0.32505205,-2.61940255,0.53864793,-0.58561465,-2.32594720,0.48040875,-0.51365885,0.48601983,4.23617192,1.00040164,
1565374004.352802,-1.88160901,0.27376582,-0.39022076,-2.26312285,0.44356234,-0.32507602,-2.61941768,0.53868073,-0.58561086,-2.32606200,0.48039298,-0.51362353,0.48600911,4.23615046,1.00042183,
1565374005.374348,-1.88164686,0.27377276,-0.39021698,-2.26312096,0.44359577,-0.32507475,-2.61941012,0.53868641,-0.58561402,-2.32607715,0.48040118,-0.51358316,0.48604380,4.23611198,1.00040543,
1565374006.371865,-1.88157811,0.27375005,-0.39024347,-2.26296452,0.44352891,-0.32506466,-2.61936534,0.53872930,-0.58561212,-2.32602038,0.48037027,-0.51358127,0.48604002,4.23611829,1.00041552,
1565374007.345410,-1.88164307,0.27371157,-0.39003155,-2.26307870,0.44352891,-0.32489185,-2.61936724,0.53874507,-0.58551437,-2.32601596,0.48036397,-0.51337125,0.48604822,4.23611135,1.00046851,
1565374008.362967,-1.88163424,0.27359172,-0.38941535,-2.26312095,0.44333146,-0.32449261,-2.61936219,0.53871101,-0.58527471,-2.32579518,0.48031224,-0.51279984,0.48606209,4.23610314,1.00066282,
1565374009.356500,-1.88147973,0.27348259,-0.38927596,-2.26299921,0.44329109,-0.32437341,-2.61931805,0.53869902,-0.58520154,-2.32562803,0.48031665,-0.51277082,0.48606525,4.23602554,1.00071959,
1565374010.293960,-1.88143495,0.27349394,-0.38922929,-2.26291910,0.44328857,-0.32435007,-2.61927832,0.53876337,-0.58520470,-2.32552333,0.48033684,-0.51280425,0.48609427,4.23603185,1.00074041,
1565374011.375481,-1.88143116,0.27349331,-0.38923875,-2.26289639,0.44329172,-0.32435827,-2.61927075,0.53873372,-0.58522173,-2.32553343,0.48032170,-0.51278533,0.48606273,4.23599400,1.00072779,
1565374012.365031,-1.88146522,0.27343906,-0.38926083,-2.26298597,0.44324126,-0.32437530,-2.61927200,0.53872741,-0.58522362,-2.32556244,0.48033116,-0.51279794,0.48605263,4.23601798,1.00070193,
1565374013.298494,-1.88146585,0.27341951,-0.38939958,-2.26294433,0.44327784,-0.32450838,-2.61929849,0.53872867,-0.58531949,-2.32562109,0.48029521,-0.51298464,0.48602614,4.23604699,1.00067985,
1565374014.377042,-1.88153712,0.27351034,-0.38972061,-2.26298597,0.44340085,-0.32471273,-2.61937291,0.53872236,-0.58542797,-2.32583492,0.48033621,-0.51320223,0.48600091,4.23610504,1.00055746,
1565374015.262504,-1.88160586,0.27351791,-0.38972629,-2.26303832,0.44339959,-0.32471588,-2.61937796,0.53875327,-0.58542797,-2.32579960,0.48034252,-0.51319592,0.48601478,4.23611196,1.00053160,
1565374016.361053,-1.88160334,0.27351034,-0.38973133,-2.26310708,0.44338887,-0.32471273,-2.61938489,0.53874949,-0.58544373,-2.32585574,0.48030971,-0.51321421,0.48601794,4.23613595,1.00053791,
1565374017.367601,-1.88162541,0.27349457,-0.38963610,-2.26304779,0.44335543,-0.32465344,-2.61939750,0.53877914,-0.58541661,-2.32587530,0.48028574,-0.51312718,0.48601415,4.23613974,1.00055431,
1565374018.250071,-1.88161280,0.27349521,-0.38955095,-2.26305725,0.44331758,-0.32458406,-2.61939939,0.53878544,-0.58537562,-2.32577122,0.48032296,-0.51306348,0.48602109,4.23612712,1.00058207,
1565374019.344623,-1.88157874,0.27346051,-0.38954969,-2.26309257,0.44328983,-0.32458217,-2.61937417,0.53878608,-0.58539643,-2.32577248,0.48029962,-0.51307294,0.48601668,4.23615992,1.00056125,
1565374020.347152,-1.88164433,0.27342203,-0.38959699,-2.26310771,0.44321981,-0.32463326,-2.61941643,0.53873246,-0.58545508,-2.32582609,0.48024032,-0.51312844,0.48596369,4.23621670,1.00051457,
1565374021.293621,-1.88168722,0.27341888,-0.38965186,-2.26315124,0.44324315,-0.32467236,-2.61945301,0.53876526,-0.58546707,-2.32588602,0.48023717,-0.51317196,0.48594224,4.23626402,1.00046221,
1565374022.284077,-1.88172632,0.27343591,-0.38969538,-2.26321936,0.44325514,-0.32472850,-2.61951545,0.53877346,-0.58551311,-2.32589548,0.48023528,-0.51317322,0.48594161,4.23628483,1.00044959,
1565374023.350552,-1.88175218,0.27343149,-0.38971746,-2.26312727,0.44326838,-0.32473291,-2.61951986,0.53878292,-0.58553455,-2.32588538,0.48018544,-0.51321043,0.48595359,4.23629936,1.00045401,
1565374024.293019,-1.88175533,0.27343717,-0.38970863,-2.26335496,0.44328415,-0.32473165,-2.61953941,0.53877220,-0.58552383,-2.32605759,0.48019554,-0.51323692,0.48592331,4.23632963,1.00042309,
1565374025.380544,-1.88169983,0.27346051,-0.38985684,-2.26325467,0.44330875,-0.32484076,-2.61956527,0.53878860,-0.58559447,-2.32605065,0.48019554,-0.51337630,0.48592962,4.23633595,1.00039029,
1565374026.375089,-1.88168722,0.27351476,-0.39061054,-2.26313862,0.44351061,-0.32541218,-2.61954572,0.53881509,-0.58591927,-2.32617364,0.48022960,-0.51406567,0.48588862,4.23632838,1.00017391,
1565374027.345648,-1.88161847,0.27361884,-0.39146137,-2.26305851,0.44375348,-0.32609524,-2.61951544,0.53886808,-0.58626112,-2.32639121,0.48032233,-0.51490073,0.48583689,4.23634919,0.99990078,
1565374028.361203,-1.88161217,0.27378601,-0.39224408,-2.26313672,0.44398940,-0.32666288,-2.61953878,0.53888953,-0.58657333,-2.32663843,0.48044030,-0.51555982,0.48580535,4.23639083,0.99966801,
1565374029.352780,-1.88168155,0.27403266,-0.39277450,-2.26319476,0.44424425,-0.32702680,-2.61959176,0.53898163,-0.58677452,-2.32691342,0.48062260,-0.51597168,0.48582680,4.23644824,0.99948571,
1565374030.288207,-1.88066233,0.27405221,-0.39263133,-2.26247129,0.44426696,-0.32692589,-2.61921399,0.53905165,-0.58678461,-2.32598502,0.48114680,-0.51652922,0.48584888,4.23613658,0.99939992,
1565374031.367739,-1.88044411,0.27407429,-0.39250835,-2.26234070,0.44428715,-0.32684326,-2.61913389,0.53907940,-0.58676065,-2.32577184,0.48118906,-0.51658976,0.48586023,4.23609747,0.99947373,
1565374032.255191,-1.88033689,0.27410078,-0.39252537,-2.26224611,0.44429345,-0.32686029,-2.61910362,0.53911157,-0.58671397,-2.32562742,0.48125215,-0.51665283,0.48588736,4.23601230,0.99945228,
1565374033.355736,-1.87885724,0.27379989,-0.39175970,-2.26112222,0.44406005,-0.32633049,-2.61849688,0.53912293,-0.58656513,-2.32386397,0.48175869,-0.51711327,0.48585960,4.23545464,0.99951410,
1565374034.363284,-1.87886166,0.27380304,-0.39174267,-2.26110268,0.44406762,-0.32629517,-2.61848869,0.53910022,-0.58653675,-2.32388795,0.48177005,-0.51707479,0.48588673,4.23547735,0.99954753,
