,cycle,time_start,time_end,u,v,w,B_u,dB_u,B_v,dB_v,B_w,dB_w,x,y,z,B_x,B_y,B_z
45,45,1565395729.0,1565395733.0,112.05,-146.13,287.25,0.759566,0.000548206,0.709192,0.0002003,0.256066,0.001691458,-101.8,-287.25,-147.38,-0.759566,-0.256066,0.709192
46,46,1565395741.0,1565395745.0,112.05,-106.13,287.25,0.746788,7.6942e-05,1.03044,6.9642e-05,0.3635,0.000155563,-101.8,-287.25,-107.38,-0.746788,-0.3635,1.03044
47,47,1565395750.0,1565395754.0,112.05,-66.13000000000001,287.25,0.713666,0.000457034,1.357218,0.000371847,0.5767,0.00026096,-101.8,-287.25,-67.38000000000001,-0.713666,-0.5767,1.357218
48,48,1565395760.0,1565395764.0,112.05,-26.129999999999995,287.25,0.6754180000000001,0.003610965,1.72541,0.000729383,0.797858,0.001674207,-101.8,-287.25,-27.379999999999995,-0.6754180000000001,-0.797858,1.72541
49,49,1565395775.0,1565395779.0,112.05,13.870000000000005,287.25,0.648252,0.001217998,2.15878,0.000192354,0.90238,0.001179788,-101.8,-287.25,12.620000000000005,-0.648252,-0.90238,2.15878
50,50,1565395822.0,1565395826.0,112.05,-146.13,327.25,0.832966,0.000312938,0.575396,0.000175585,-0.277362,0.000298613,-101.8,-327.25,-147.38,-0.832966,0.277362,0.575396
51,51,1565395833.0,1565395837.0,112.05,-106.13,327.25,0.771526,0.000406239,0.728016,0.000177989,0.1048624,7.903e-05,-101.8,-327.25,-107.38,-0.771526,-0.1048624,0.728016
52,52,1565395849.0,1565395853.0,112.05,-66.13000000000001,327.25,0.6601199999999999,0.000363799,0.98948,0.000257002,0.5614939999999999,0.000123612,-101.8,-327.25,-67.38000000000001,-0.6601199999999999,-0.5614939999999999,0.98948
53,53,1565395860.0,1565395864.0,112.05,-26.129999999999995,327.25,0.5161720000000001,0.000466765,1.369808,0.000453894,1.094372,0.000416377,-101.8,-327.25,-27.379999999999995,-0.5161720000000001,-1.094372,1.369808
54,54,1565395880.0,1565395884.0,112.05,13.870000000000005,327.25,0.448616,0.002174633,2.2108,0.0003937,1.450084,0.0023890020000000003,-101.8,-327.25,12.620000000000005,-0.448616,-1.450084,2.2108
55,55,1565395952.0,1565395956.0,152.05,-146.13,327.25,1.522228,0.000142373,0.675982,0.000299032,0.07554960000000001,0.001487955,-141.8,-327.25,-147.38,-1.522228,-0.07554960000000001,0.675982
56,56,1565395963.0,1565395967.0,152.05,-106.13,327.25,1.403842,0.0016465479999999998,0.928406,0.000668192,0.245234,0.003869733,-141.8,-327.25,-107.38,-1.403842,-0.245234,0.928406
57,57,1565395980.0,1565395984.0,152.05,-66.13000000000001,327.25,1.100154,0.000428462,1.234128,0.00012969200000000002,0.471164,0.000245112,-141.8,-327.25,-67.38000000000001,-1.100154,-0.471164,1.234128
58,58,1565395991.0,1565395995.0,152.05,-26.129999999999995,327.25,0.852642,0.000241909,1.586614,5.9833e-05,0.753768,0.000231452,-141.8,-327.25,-27.379999999999995,-0.852642,-0.753768,1.586614
59,59,1565396002.0,1565396006.0,152.05,13.870000000000005,327.25,0.7227020000000001,0.006351403,2.13082,0.001935717,0.959214,0.002086559,-141.8,-327.25,12.620000000000005,-0.7227020000000001,-0.959214,2.13082
60,61,1565396083.0,1565396087.0,152.05,-146.13,287.25,1.343788,0.000142548,0.69993,7.0356e-05,0.32752600000000004,0.000128763,-141.8,-287.25,-147.38,-1.343788,-0.32752600000000004,0.69993
61,62,1565396094.0,1565396098.0,152.05,-106.13,287.25,1.299654,0.000810728,1.100804,0.00033686800000000004,0.43265,0.000196596,-141.8,-287.25,-107.38,-1.299654,-0.43265,1.100804
62,63,1565396108.0,1565396112.0,152.05,-66.13000000000001,287.25,1.1105459999999998,0.001402883,1.459184,0.000418784,0.592476,0.001680545,-141.8,-287.25,-67.38000000000001,-1.1105459999999998,-0.592476,1.459184
63,64,1565396120.0,1565396124.0,152.05,-26.129999999999995,287.25,0.963276,0.000749953,1.80015,0.001009926,0.758368,0.001129013,-141.8,-287.25,-27.379999999999995,-0.963276,-0.758368,1.80015
64,65,1565396131.0,1565396135.0,152.05,13.870000000000005,287.25,0.8716020000000001,0.000409902,2.19106,0.000151658,0.85613,0.000328557,-141.8,-287.25,12.620000000000005,-0.8716020000000001,-0.85613,2.19106
65,66,1565396189.0,1565396193.0,152.05,-146.13,247.25,1.295562,6.3797e-05,0.761306,4.1593e-05,0.374484,0.000199324,-141.8,-247.25,-147.38,-1.295562,-0.374484,0.761306
66,67,1565396199.0,1565396203.0,152.05,-106.13,247.25,1.1884940000000002,0.000105972,1.222874,0.000509686,0.477552,0.001325262,-141.8,-247.25,-107.38,-1.1884940000000002,-0.477552,1.222874
67,68,1565396209.0,1565396213.0,152.05,-66.13000000000001,247.25,1.062178,0.000523326,1.590466,0.000149265,0.583462,0.0006313240000000001,-141.8,-247.25,-67.38000000000001,-1.062178,-0.583462,1.590466
68,69,1565396222.0,1565396226.0,152.05,-26.129999999999995,247.25,0.94784,0.000657571,1.915274,0.000337016,0.679236,0.001179483,-141.8,-247.25,-27.379999999999995,-0.94784,-0.679236,1.915274
69,70,1565396231.0,1565396235.0,152.05,13.870000000000005,247.25,0.852462,0.002246468,2.2276,0.000187083,0.735036,0.001931277,-141.8,-247.25,12.620000000000005,-0.852462,-0.735036,2.2276
70,71,1565396297.0,1565396301.0,152.05,-146.13,207.25,1.35515,0.000168077,0.85824,7.5166e-05,0.250644,0.001172382,-141.8,-207.25,-147.38,-1.35515,-0.250644,0.85824
71,72,1565396307.0,1565396311.0,152.05,-106.13,207.25,1.16323,0.002023919,1.341932,0.000923293,0.395854,0.002369268,-141.8,-207.25,-107.38,-1.16323,-0.395854,1.341932
72,73,1565396316.0,1565396320.0,152.05,-66.13000000000001,207.25,1.036248,0.002160606,1.692106,0.001132157,0.504042,0.000260998,-141.8,-207.25,-67.38000000000001,-1.036248,-0.504042,1.692106
73,74,1565396327.0,1565396331.0,152.05,-26.129999999999995,207.25,0.918406,0.002082974,1.992594,0.00069432,0.583462,0.000214406,-141.8,-207.25,-27.379999999999995,-0.918406,-0.583462,1.992594
74,75,1565396338.0,1565396342.0,152.05,13.870000000000005,207.25,0.813934,0.000457635,2.2571,0.000158114,0.613834,0.0008809260000000002,-141.8,-207.25,12.620000000000005,-0.813934,-0.613834,2.2571
75,76,1565396381.0,1565396385.0,152.05,-146.13,167.25,1.436728,0.000231991,1.119054,0.000234585,0.13759960000000002,0.000136583,-141.8,-167.25,-147.38,-1.436728,-0.13759960000000002,1.119054
76,77,1565396393.0,1565396397.0,152.05,-106.13,167.25,1.14677,0.000526878,1.486644,0.000548525,0.346024,0.002609115,-141.8,-167.25,-107.38,-1.14677,-0.346024,1.486644
77,78,1565396406.0,1565396410.0,152.05,-66.13000000000001,167.25,0.991542,0.00107169,1.7898599999999998,0.00024207400000000005,0.452572,0.002297916,-141.8,-167.25,-67.38000000000001,-0.991542,-0.452572,1.7898599999999998
78,79,1565396418.0,1565396422.0,152.05,-26.129999999999995,167.25,0.8696719999999999,0.001492337,2.04874,0.000541295,0.515192,0.000776318,-141.8,-167.25,-27.379999999999995,-0.8696719999999999,-0.515192,2.04874
79,80,1565396432.0,1565396436.0,152.05,13.870000000000005,167.25,0.762108,0.002344775,2.2707,0.000430116,0.540664,0.000861789,-141.8,-167.25,12.620000000000005,-0.762108,-0.540664,2.2707
80,81,1565396466.0,1565396470.0,152.05,-146.13,127.25,1.3941059999999998,0.00057204,1.330962,0.000413727,0.233928,0.001110032,-141.8,-127.25,-147.38,-1.3941059999999998,-0.233928,1.330962
81,82,1565396474.0,1565396478.0,152.05,-106.13,127.25,1.116388,7.3621e-05,1.60577,7.4162e-05,0.34672,0.000177764,-141.8,-127.25,-107.38,-1.116388,-0.34672,1.60577
82,83,1565396485.0,1565396489.0,152.05,-66.13000000000001,127.25,0.96286,0.001535741,1.86171,0.00014628700000000002,0.440844,0.004123176,-141.8,-127.25,-67.38000000000001,-0.96286,-0.440844,1.86171
83,84,1565396496.0,1565396500.0,152.05,-26.129999999999995,127.25,0.83714,0.001749786,2.08592,0.000549545,0.497344,0.000525956,-141.8,-127.25,-27.379999999999995,-0.83714,-0.497344,2.08592
84,85,1565396505.0,1565396509.0,152.05,13.870000000000005,127.25,0.724174,0.003297814,2.27996,0.000650385,0.520654,0.000433912,-141.8,-127.25,12.620000000000005,-0.724174,-0.520654,2.27996
85,86,1565396580.0,1565396584.0,152.05,-146.13,87.25,1.140482,6.4187e-05,1.374652,8.7864e-05,0.245552,9.7826e-05,-141.8,-87.25,-147.38,-1.140482,-0.245552,1.374652
86,87,1565396589.0,1565396593.0,152.05,-106.13,87.25,1.02873,0.000161555,1.694746,0.0006707680000000001,0.314042,0.003747602,-141.8,-87.25,-107.38,-1.02873,-0.314042,1.694746
87,88,1565396598.0,1565396602.0,152.05,-66.13000000000001,87.25,0.910926,0.000810235,1.933792,0.000472144,0.38693,0.0014785629999999998,-141.8,-87.25,-67.38000000000001,-0.910926,-0.38693,1.933792
88,89,1565396607.0,1565396611.0,152.05,-26.129999999999995,87.25,0.8004439999999999,0.0007948139999999999,2.13136,5.4772e-05,0.421438,0.001998229,-141.8,-87.25,-27.379999999999995,-0.8004439999999999,-0.421438,2.13136
89,90,1565396616.0,1565396620.0,152.05,13.870000000000005,87.25,0.6853819999999999,0.000849629,2.2991200000000003,0.000238747,0.447566,0.000567212,-141.8,-87.25,12.620000000000005,-0.6853819999999999,-0.447566,2.2991200000000003
90,91,1565397043.0,1565397047.0,152.05,-146.13,47.25,0.919444,0.000521852,1.412326,0.000242961,0.154279,0.000606689,-141.8,-47.25,-147.38,-0.919444,-0.154279,1.412326
91,92,1565397053.0,1565397057.0,152.05,-106.13,47.25,0.93076,0.001804674,1.774914,0.000760151,0.23866,0.000417073,-141.8,-47.25,-107.38,-0.93076,-0.23866,1.774914
92,93,1565397061.0,1565397065.0,152.05,-66.13000000000001,47.25,0.853334,0.000296193,1.997688,0.000674292,0.32933,0.003318998,-141.8,-47.25,-67.38000000000001,-0.853334,-0.32933,1.997688
93,94,1565397071.0,1565397075.0,152.05,-26.129999999999995,47.25,0.7558560000000001,6.8775e-05,2.17248,8.366600000000001e-05,0.365748,0.000899038,-141.8,-47.25,-27.379999999999995,-0.7558560000000001,-0.365748,2.17248
94,95,1565397079.0,1565397083.0,152.05,13.870000000000005,47.25,0.641152,0.0022666870000000003,2.31888,0.000491935,0.395122,0.0006924380000000001,-141.8,-47.25,12.620000000000005,-0.641152,-0.395122,2.31888
95,96,1565397144.0,1565397148.0,152.05,-146.13,7.25,0.8291200000000001,0.001192854,1.52761,0.00052345,-0.1519616,8.350299999999999e-05,-141.8,-7.25,-147.38,-0.8291200000000001,0.1519616,1.52761
96,97,1565397153.0,1565397157.0,152.05,-106.13,7.25,0.8734219999999999,0.000100598,1.900576,5.5946e-05,0.0561616,0.000320323,-141.8,-7.25,-107.38,-0.8734219999999999,-0.0561616,1.900576
97,98,1565397164.0,1565397168.0,152.05,-66.13000000000001,7.25,0.8174,0.0005294340000000001,2.0846400000000003,0.000151658,0.1816876,0.000257081,-141.8,-7.25,-67.38000000000001,-0.8174,-0.1816876,2.0846400000000003
98,99,1565397173.0,1565397177.0,152.05,-26.129999999999995,7.25,0.723938,0.001970005,2.22598,0.00055857,0.253734,0.000447415,-141.8,-7.25,-27.379999999999995,-0.723938,-0.253734,2.22598
99,100,1565397182.0,1565397186.0,152.05,13.870000000000005,7.25,0.619734,0.001095915,2.3479,0.000223607,0.29006,0.000933702,-141.8,-7.25,12.620000000000005,-0.619734,-0.29006,2.3479
100,101,1565397233.0,1565397237.0,152.05,-146.13,-32.75,0.813292,0.000768778,1.94938,0.000294958,-0.5654,0.000565862,-141.8,32.75,-147.38,-0.813292,0.5654,1.94938
101,102,1565397247.0,1565397251.0,152.05,-106.13,-32.75,0.845658,0.000600058,2.1196,0.000212132,-0.12876980000000002,0.000236167,-141.8,32.75,-107.38,-0.845658,0.12876980000000002,2.1196
102,103,1565397257.0,1565397261.0,152.05,-66.13000000000001,-32.75,0.796214,0.000263685,2.1943200000000003,8.366600000000001e-05,0.0474992,6.7725e-05,-141.8,32.75,-67.38000000000001,-0.796214,-0.0474992,2.1943200000000003
103,104,1565397267.0,1565397271.0,152.05,-26.129999999999995,-32.75,0.7106859999999999,0.002987236,2.2857,0.0007874010000000001,0.1210904,0.000382635,-141.8,32.75,-27.379999999999995,-0.7106859999999999,-0.1210904,2.2857
104,105,1565397277.0,1565397281.0,152.05,13.870000000000005,-32.75,0.61447,0.001398535,2.3872,7.071100000000001e-05,0.16990539999999998,0.000335897,-141.8,32.75,12.620000000000005,-0.61447,-0.16990539999999998,2.3872
105,106,1565397320.0,1565397324.0,152.05,-146.13,-72.75,0.779118,0.001994009,2.73944,0.000650385,-0.749658,0.002313703,-141.8,72.75,-147.38,-0.779118,0.749658,2.73944
106,107,1565397333.0,1565397337.0,152.05,-106.13,-72.75,0.8312459999999999,0.001860707,2.39958,0.000895545,-0.218036,0.002232169,-141.8,72.75,-107.38,-0.8312459999999999,0.218036,2.39958
107,108,1565397343.0,1565397347.0,152.05,-66.13000000000001,-72.75,0.807754,0.00024562200000000003,2.28928,0.000130384,-0.0915218,0.001152754,-141.8,72.75,-67.38000000000001,-0.807754,0.0915218,2.28928
108,109,1565397353.0,1565397357.0,152.05,-26.129999999999995,-72.75,0.740732,0.00180335,2.33956,0.000497996,-0.056629,0.000652096,-141.8,72.75,-27.379999999999995,-0.740732,0.056629,2.33956
109,110,1565397362.0,1565397366.0,152.05,13.870000000000005,-72.75,0.633914,0.002094154,2.45462,0.000465833,0.0054562,0.001338397,-141.8,72.75,12.620000000000005,-0.633914,-0.0054562,2.45462
0,0,1565398838.0412269,1565398842.0418859,72.05,-146.13,-72.75,1.576338,0.000714472,2.2586,0.000620484,-0.1663934,0.000906735,-61.8,72.75,-147.38,-1.576338,0.1663934,2.2586
1,1,1565398845.928519,1565398849.9308207,72.05,-106.13,-72.75,1.211856,0.001160121,2.1206,0.001319091,0.0725052,0.0022901270000000003,-61.8,72.75,-107.38,-1.211856,-0.0725052,2.1206
2,2,1565398856.7453086,1565398860.7468724,72.05,-66.13000000000001,-72.75,1.012368,0.000603092,2.07764,0.000427785,0.164433,0.001026552,-61.8,72.75,-67.38000000000001,-1.012368,-0.164433,2.07764
3,3,1565398867.4456668,1565398871.4467108,72.05,-46.13,-72.75,0.937464,0.002944644,2.08968,0.000672309,0.17271240000000002,0.002426048,-61.8,72.75,-47.38,-0.937464,-0.17271240000000002,2.08968
4,4,1565398901.1485295,1565398905.1493587,72.05,-146.13,-32.75,1.169448,0.00016115200000000002,1.9089200000000002,8.366600000000001e-05,-0.158974,0.000166772,-61.8,32.75,-147.38,-1.169448,0.158974,1.9089200000000002
5,5,1565398910.01219,1565398914.0114276,72.05,-106.13,-32.75,0.9724520000000001,0.000919005,1.9594599999999998,0.00049295,0.0752602,0.000383182,-61.8,32.75,-107.38,-0.9724520000000001,-0.0752602,1.9594599999999998
6,6,1565398922.971232,1565398926.9705873,72.05,-66.13000000000001,-32.75,0.8454780000000001,0.000782924,2.01362,0.000204939,0.1905584,0.00098269,-61.8,32.75,-67.38000000000001,-0.8454780000000001,-0.1905584,2.01362
7,7,1565398931.8908966,1565398935.8904154,72.05,-46.13,-32.75,0.786636,0.002075965,2.04788,0.000701427,0.221644,0.000159154,-61.8,32.75,-47.38,-0.786636,-0.221644,2.04788
8,8,1565398976.7851098,1565398980.7861366,72.05,-146.13,7.25,0.977908,0.000296766,1.6805880000000002,3.5637e-05,-0.012762,0.00024229,-61.8,-7.25,-147.38,-0.977908,0.012762,1.6805880000000002
9,9,1565398983.976969,1565398987.9765062,72.05,-106.13,7.25,0.830692,0.000546964,1.808898,0.000193959,0.12921880000000002,0.00031326,-61.8,-7.25,-107.38,-0.830692,-0.12921880000000002,1.808898
10,10,1565398992.8408248,1565398996.841074,72.05,-66.13000000000001,7.25,0.7478,0.000840684,1.9321240000000002,0.000110136,0.22864600000000002,0.000389204,-61.8,-7.25,-67.38000000000001,-0.7478,-0.22864600000000002,1.9321240000000002
11,11,1565399001.824574,1565399005.8243206,72.05,-46.13,7.25,0.74807,0.006376931,1.97545,0.002785058,0.235512,0.014140391,-61.8,-7.25,-47.38,-0.74807,-0.235512,1.97545
12,12,1565399048.5749018,1565399052.5747213,72.05,-146.13,47.25,0.871052,0.000497564,1.558102,0.000192146,0.0586226,0.001557824,-61.8,-47.25,-147.38,-0.871052,-0.0586226,1.558102
13,13,1565399058.166198,1565399062.16683,72.05,-106.13,47.25,0.737124,0.000124619,1.689346,6.107399999999999e-05,0.19702779999999998,0.000223582,-61.8,-47.25,-107.38,-0.737124,-0.19702779999999998,1.689346
14,14,1565399068.8134296,1565399072.8135786,72.05,-66.13000000000001,47.25,0.678146,0.001264765,1.8581459999999999,0.000144672,0.29006,0.004166887,-61.8,-47.25,-67.38000000000001,-0.678146,-0.29006,1.8581459999999999
15,15,1565399077.4288404,1565399081.4302046,72.05,-46.13,47.25,0.6492720000000001,0.0007724769999999999,1.934102,0.000217302,0.317208,0.000253811,-61.8,-47.25,-47.38,-0.6492720000000001,-0.317208,1.934102
16,16,1565399108.9084573,1565399112.909991,72.05,-146.13,87.25,0.730718,0.00021087900000000005,1.312066,5.5946e-05,0.08499519999999999,0.000237696,-61.8,-87.25,-147.38,-0.730718,-0.08499519999999999,1.312066
17,17,1565399118.1561587,1565399122.1562073,72.05,-106.13,87.25,0.670808,0.000737408,1.561282,0.000228736,0.272604,0.000325315,-61.8,-87.25,-107.38,-0.670808,-0.272604,1.561282
18,18,1565399126.851293,1565399130.8513436,72.05,-66.13000000000001,87.25,0.6401819999999999,0.00057225,1.7852259999999998,0.0003055,0.36454200000000003,0.001663451,-61.8,-87.25,-67.38000000000001,-0.6401819999999999,-0.36454200000000003,1.7852259999999998
19,19,1565399136.2724886,1565399140.2731328,72.05,-46.13,87.25,0.617712,0.001764474,1.880868,0.000468796,0.39129200000000003,0.000198922,-61.8,-87.25,-47.38,-0.617712,-0.39129200000000003,1.880868
20,20,1565399170.9291172,1565399174.928374,72.05,-146.13,127.25,0.558862,9.8082e-05,1.055856,0.000121161,0.15737820000000002,0.000293428,-61.8,-127.25,-147.38,-0.558862,-0.15737820000000002,1.055856
21,21,1565399178.352905,1565399182.3522758,72.05,-106.13,127.25,0.600622,0.00050007,1.44509,0.000132476,0.315854,0.00043397,-61.8,-127.25,-107.38,-0.600622,-0.315854,1.44509
22,22,1565399187.0965607,1565399191.0992243,72.05,-66.13000000000001,127.25,0.605996,0.001885107,1.726902,0.000213237,0.395692,0.003329538,-61.8,-127.25,-67.38000000000001,-0.605996,-0.395692,1.726902
23,23,1565399195.3292882,1565399199.3305194,72.05,-46.13,127.25,0.598152,0.001016204,1.8416139999999999,0.000482576,0.41967,0.000744245,-61.8,-127.25,-47.38,-0.598152,-0.41967,1.8416139999999999
24,24,1565399254.2732596,1565399258.27289,72.05,-146.13,167.25,0.422414,0.000232873,0.8807940000000001,0.000124419,0.273658,0.000189394,-61.8,-167.25,-147.38,-0.422414,-0.273658,0.8807940000000001
25,25,1565399266.321032,1565399270.3230224,72.05,-106.13,167.25,0.5293640000000001,0.000381615,1.344962,0.000238474,0.393664,0.000522188,-61.8,-167.25,-107.38,-0.5293640000000001,-0.393664,1.344962
26,26,1565399281.4886956,1565399285.4883046,72.05,-66.13000000000001,167.25,0.571904,0.001914231,1.672668,0.000269944,0.460172,0.002013112,-61.8,-167.25,-67.38000000000001,-0.571904,-0.460172,1.672668
27,27,1565399291.69726,1565399295.6969454,72.05,-46.13,167.25,0.581276,0.001549623,1.800514,0.000350186,0.48001400000000005,0.000382139,-61.8,-167.25,-47.38,-0.581276,-0.48001400000000005,1.800514
28,28,1565399353.1283994,1565399357.1300893,72.05,-146.13,207.25,0.28581,0.000415632,0.767038,0.000102811,0.373784,0.000325776,-61.8,-207.25,-147.38,-0.28581,-0.373784,0.767038
29,29,1565399371.9285958,1565399375.9292035,72.05,-106.13,207.25,0.45460600000000007,0.000272268,1.270794,0.00029754,0.43618199999999996,0.000748545,-61.8,-207.25,-107.38,-0.45460600000000007,-0.43618199999999996,1.270794
30,30,1565399382.2726266,1565399386.273813,72.05,-66.13000000000001,207.25,0.496246,0.0005904069999999999,1.630168,0.000135167,0.5120939999999999,0.000581962,-61.8,-207.25,-67.38000000000001,-0.496246,-0.5120939999999999,1.630168
31,31,1565399400.5611222,1565399404.5611873,72.05,-46.13,207.25,0.513678,0.000364239,1.773282,0.000108028,0.537446,0.000101637,-61.8,-207.25,-47.38,-0.513678,-0.537446,1.773282
32,32,1565399463.4807687,1565399467.4818873,72.05,-146.13,247.25,0.204748,0.000145842,0.7236859999999999,0.000132401,0.44560600000000006,0.000254224,-61.8,-247.25,-147.38,-0.204748,-0.44560600000000006,0.7236859999999999
33,33,1565399472.0885115,1565399476.088629,72.05,-106.13,247.25,0.34292,0.000881618,1.206582,0.000142021,0.482314,0.000208638,-61.8,-247.25,-107.38,-0.34292,-0.482314,1.206582
34,34,1565399483.0483458,1565399487.0487056,72.05,-66.13000000000001,247.25,0.447304,0.010468915,1.5616079999999999,0.002764954,0.564476,0.001203466,-61.8,-247.25,-67.38000000000001,-0.447304,-0.564476,1.5616079999999999
35,35,1565399491.8414242,1565399495.8423562,72.05,-46.13,247.25,0.49886199999999997,0.001239988,1.712422,0.00016331,0.6049399999999999,0.001043791,-61.8,-247.25,-47.38,-0.49886199999999997,-0.6049399999999999,1.712422
36,36,1565399539.8493807,1565399543.8507404,72.05,-146.13,287.25,0.1093272,0.000255355,0.757772,6.3403e-05,0.32849,5.099e-05,-61.8,-287.25,-147.38,-0.1093272,-0.32849,0.757772
37,37,1565399549.5446274,1565399553.545816,72.05,-106.13,287.25,0.27778400000000003,0.001844717,1.103602,0.000190971,0.39463000000000004,0.00070516,-61.8,-287.25,-107.38,-0.27778400000000003,-0.39463000000000004,1.103602
38,38,1565399560.1769962,1565399564.1776896,72.05,-66.13000000000001,287.25,0.446734,0.000492575,1.413332,0.00031681200000000003,0.5864199999999999,0.000586003,-61.8,-287.25,-67.38000000000001,-0.446734,-0.5864199999999999,1.413332
39,39,1565399571.4008093,1565399575.4011257,72.05,-46.13,287.25,0.555964,0.000994575,1.571758,0.00079153,0.670828,0.0026839190000000003,-61.8,-287.25,-47.38,-0.555964,-0.670828,1.571758
40,40,1565399628.833372,1565399632.8340914,72.05,-146.13,327.25,-0.1571464,0.000459019,0.7094779999999999,0.000314277,-0.257776,0.002497955,-61.8,-327.25,-147.38,0.1571464,0.257776,0.7094779999999999
41,41,1565399639.936398,1565399643.9375322,72.05,-106.13,327.25,0.1527108,0.000266692,0.81308,0.000153786,0.11067560000000001,0.000115613,-61.8,-327.25,-107.38,-0.1527108,-0.11067560000000001,0.81308
42,42,1565399661.7926607,1565399665.7935982,72.05,-66.13000000000001,327.25,0.396268,0.0003824530000000001,1.010868,0.000532419,0.661616,0.000406854,-61.8,-327.25,-67.38000000000001,-0.396268,-0.661616,1.010868
43,43,1565399676.1043856,1565399680.1061664,72.05,-46.13,327.25,0.496942,0.000129306,1.158236,0.00055514,0.960148,0.000433036,-61.8,-327.25,-47.38,-0.496942,-0.960148,1.158236
44,44,1565399778.1048512,1565399782.1074905,32.05,-146.13,327.25,-0.958152,0.002305704,1.2054040000000001,0.00166941,0.296566,0.000416509,-21.799999999999997,-327.25,-147.38,0.958152,-0.296566,1.2054040000000001
45,45,1565399785.944564,1565399789.9447436,32.05,-106.13,327.25,-0.361456,0.000892709,1.29587,0.000125499,0.33268400000000004,0.00021594,-21.799999999999997,-327.25,-107.38,0.361456,-0.33268400000000004,1.29587
46,46,1565399794.912631,1565399798.9142067,32.05,-66.13000000000001,327.25,0.20261600000000002,0.000462039,1.437352,0.000617956,0.581146,0.000556174,-21.799999999999997,-327.25,-67.38000000000001,-0.20261600000000002,-0.581146,1.437352
47,47,1565399806.2406447,1565399810.2410314,32.05,-46.13,327.25,0.44566400000000006,0.0006131309999999999,1.5587719999999998,0.0005233740000000001,0.732508,0.000284903,-21.799999999999997,-327.25,-47.38,-0.44566400000000006,-0.732508,1.5587719999999998
48,48,1565399853.80879,1565399857.80961,32.05,-146.13,287.25,-0.602236,0.0005868819999999999,1.029082,0.000670574,0.5492859999999999,0.000288323,-21.799999999999997,-287.25,-147.38,0.602236,-0.5492859999999999,1.029082
49,49,1565399865.769246,1565399869.7696538,32.05,-106.13,287.25,-0.1798164,0.000288708,1.395152,0.00015706700000000002,0.524958,7.9812e-05,-21.799999999999997,-287.25,-107.38,0.1798164,-0.524958,1.395152
50,50,1565399876.3208866,1565399880.3206954,32.05,-66.13000000000001,287.25,0.1620448,0.002279197,1.641836,0.000180914,0.617116,0.000562165,-21.799999999999997,-287.25,-67.38000000000001,-0.1620448,-0.617116,1.641836
51,51,1565399888.2166753,1565399892.2163098,32.05,-46.13,287.25,0.29961,0.001273126,1.7674779999999999,0.00025499,0.672912,0.000315071,-21.799999999999997,-287.25,-47.38,-0.29961,-0.672912,1.7674779999999999
52,52,1565399933.0084643,1565399937.008749,32.05,-146.13,247.25,-0.364674,0.000254814,0.973074,5.8992e-05,0.584444,9.8133e-05,-21.799999999999997,-247.25,-147.38,0.364674,-0.584444,0.973074
53,53,1565399940.9128847,1565399944.9141026,32.05,-106.13,247.25,-0.0248768,0.001155633,1.4104079999999999,0.000119457,0.5915560000000001,6.8775e-05,-21.799999999999997,-247.25,-107.38,0.0248768,-0.5915560000000001,1.4104079999999999
54,54,1565399950.4812071,1565399954.4805667,32.05,-66.13000000000001,247.25,0.22177,0.001325142,1.6986880000000002,0.000416977,0.621124,0.000613417,-21.799999999999997,-247.25,-67.38000000000001,-0.22177,-0.621124,1.6986880000000002
55,55,1565399960.793352,1565399964.7962663,32.05,-46.13,247.25,0.310688,0.002434106,1.819796,0.000201817,0.638392,0.000797728,-21.799999999999997,-247.25,-47.38,-0.310688,-0.638392,1.819796
56,56,1565400009.9848428,1565400013.9857304,32.05,-146.13,167.25,0.043561199999999994,0.000289171,1.107038,6.6858e-05,0.452074,7.8613e-05,-21.799999999999997,-167.25,-147.38,-0.043561199999999994,-0.452074,1.107038
57,57,1565400018.6891534,1565400022.6884387,32.05,-106.13,167.25,0.237098,0.000154499,1.458192,8.5264e-05,0.510304,0.000146219,-21.799999999999997,-167.25,-107.38,-0.237098,-0.510304,1.458192
58,58,1565400028.8722234,1565400032.8725386,32.05,-66.13000000000001,167.25,0.356058,0.001257327,1.72977,0.000309919,0.5303220000000001,0.001486614,-21.799999999999997,-167.25,-67.38000000000001,-0.356058,-0.5303220000000001,1.72977
59,59,1565400038.8723822,1565400042.8740473,32.05,-46.13,167.25,0.39004,0.002110746,1.8364759999999998,0.00025026,0.529832,0.001519793,-21.799999999999997,-167.25,-47.38,-0.39004,-0.529832,1.8364759999999998
60,60,1565400067.3126485,1565400071.312359,32.05,-146.13,127.25,0.262598,0.001001009,1.190922,7.791e-05,0.359,0.000580646,-21.799999999999997,-127.25,-147.38,-0.262598,-0.359,1.190922
61,61,1565400077.1769874,1565400081.1775243,32.05,-106.13,127.25,0.37478,0.0017216999999999998,1.505688,0.000358845,0.41889,0.000220341,-21.799999999999997,-127.25,-107.38,-0.37478,-0.41889,1.505688
62,62,1565400087.2253823,1565400091.2266796,32.05,-66.13000000000001,127.25,0.43599,0.0017255870000000002,1.750144,0.000274372,0.449772,0.0025036010000000003,-21.799999999999997,-127.25,-67.38000000000001,-0.43599,-0.449772,1.750144
